"행정구역별","유형별","항목","단위","2024 년",
"당진시","다가구주택","동(호)수[동(호)수]","동(호)수","42",
"당진시","다가구주택","면적[천㎡]","천㎡","20",
"당진시","다세대주택","동(호)수[동(호)수]","동(호)수","236",
"당진시","다세대주택","면적[천㎡]","천㎡","12",
"당진시","연립주택","동(호)수[동(호)수]","동(호)수","104",
"당진시","연립주택","면적[천㎡]","천㎡","6",
"당진시","아파트","동(호)수[동(호)수]","동(호)수","3096",
"당진시","아파트","면적[천㎡]","천㎡","235",
"금산군","매입자거주지","동(호)수[동(호)수]","동(호)수","772",
"금산군","매입자거주지","면적[천㎡]","천㎡","56",
"금산군","관할 시군구내","동(호)수[동(호)수]","동(호)수","418",
"금산군","관할 시군구내","면적[천㎡]","천㎡","31",
"금산군","관할 시도내","동(호)수[동(호)수]","동(호)수","14",
"금산군","관할 시도내","면적[천㎡]","천㎡","1",
"금산군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","22",
"금산군","관할 시도외 서울","면적[천㎡]","천㎡","2",
"금산군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","318",
"금산군","관할 시도외 기타","면적[천㎡]","천㎡","22",
"금산군","거래주체","동(호)수[동(호)수]","동(호)수","772",
"금산군","거래주체","면적[천㎡]","천㎡","56",
"금산군","개인->개인","동(호)수[동(호)수]","동(호)수","671",
"금산군","개인->개인","면적[천㎡]","천㎡","49",
"금산군","개인->법인","동(호)수[동(호)수]","동(호)수","7",
"금산군","개인->법인","면적[천㎡]","천㎡","1",
"금산군","개인->기타","동(호)수[동(호)수]","동(호)수","11",
"금산군","개인->기타","면적[천㎡]","천㎡","1",
"금산군","법인->개인","동(호)수[동(호)수]","동(호)수","66",
"금산군","법인->개인","면적[천㎡]","천㎡","4",
"금산군","법인->법인","동(호)수[동(호)수]","동(호)수","6",
"금산군","법인->법인","면적[천㎡]","천㎡","0",
"금산군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"금산군","법인->기타","면적[천㎡]","천㎡","0",
"금산군","기타->개인","동(호)수[동(호)수]","동(호)수","4",
"금산군","기타->개인","면적[천㎡]","천㎡","0",
"금산군","기타->법인","동(호)수[동(호)수]","동(호)수","6",
"금산군","기타->법인","면적[천㎡]","천㎡","0",
"금산군","기타->기타","동(호)수[동(호)수]","동(호)수","1",
"금산군","기타->기타","면적[천㎡]","천㎡","0",
"금산군","거래규모","동(호)수[동(호)수]","동(호)수","772",
"금산군","거래규모","면적[천㎡]","천㎡","56",
"금산군","20㎡이하","동(호)수[동(호)수]","동(호)수","18",
"금산군","20㎡이하","면적[천㎡]","천㎡","0",
"금산군","21~40㎡","동(호)수[동(호)수]","동(호)수","116",
"금산군","21~40㎡","면적[천㎡]","천㎡","4",
"금산군","41~60㎡","동(호)수[동(호)수]","동(호)수","249",
"금산군","41~60㎡","면적[천㎡]","천㎡","13",
"금산군","61~85㎡","동(호)수[동(호)수]","동(호)수","213",
"금산군","61~85㎡","면적[천㎡]","천㎡","16",
"금산군","86~100㎡","동(호)수[동(호)수]","동(호)수","83",
"금산군","86~100㎡","면적[천㎡]","천㎡","8",
"금산군","101~135㎡","동(호)수[동(호)수]","동(호)수","49",
"금산군","101~135㎡","면적[천㎡]","천㎡","6",
"금산군","136~165㎡","동(호)수[동(호)수]","동(호)수","17",
"금산군","136~165㎡","면적[천㎡]","천㎡","2",
"금산군","166~198㎡","동(호)수[동(호)수]","동(호)수","16",
"금산군","166~198㎡","면적[천㎡]","천㎡","3",
"금산군","198㎡초과","동(호)수[동(호)수]","동(호)수","11",
"금산군","198㎡초과","면적[천㎡]","천㎡","4",
"금산군","거래원인","동(호)수[동(호)수]","동(호)수","772",
"금산군","거래원인","면적[천㎡]","천㎡","56",
"금산군","매매","동(호)수[동(호)수]","동(호)수","589",
"금산군","매매","면적[천㎡]","천㎡","42",
"금산군","판결","동(호)수[동(호)수]","동(호)수","1",
"금산군","판결","면적[천㎡]","천㎡","0",
"금산군","교환","동(호)수[동(호)수]","동(호)수","2",
"금산군","교환","면적[천㎡]","천㎡","0",
"금산군","증여","동(호)수[동(호)수]","동(호)수","148",
"금산군","증여","면적[천㎡]","천㎡","10",
"금산군","분양권","동(호)수[동(호)수]","동(호)수","0",
"금산군","분양권","면적[천㎡]","천㎡","0",
"금산군","분양권전매","동(호)수[동(호)수]","동(호)수","3",
"금산군","분양권전매","면적[천㎡]","천㎡","0",
"금산군","기타","동(호)수[동(호)수]","동(호)수","0",
"금산군","기타","면적[천㎡]","천㎡","0",
"금산군","기타소유권이전","동(호)수[동(호)수]","동(호)수","29",
"금산군","기타소유권이전","면적[천㎡]","천㎡","3",
"금산군","주택유형","동(호)수[동(호)수]","동(호)수","772",
"금산군","주택유형","면적[천㎡]","천㎡","56",
"금산군","단독주택","동(호)수[동(호)수]","동(호)수","378",
"금산군","단독주택","면적[천㎡]","천㎡","31",
"금산군","다가구주택","동(호)수[동(호)수]","동(호)수","9",
"금산군","다가구주택","면적[천㎡]","천㎡","3",
"금산군","다세대주택","동(호)수[동(호)수]","동(호)수","50",
"금산군","다세대주택","면적[천㎡]","천㎡","3",
"금산군","연립주택","동(호)수[동(호)수]","동(호)수","28",
"금산군","연립주택","면적[천㎡]","천㎡","2",
"금산군","아파트","동(호)수[동(호)수]","동(호)수","307",
"금산군","아파트","면적[천㎡]","천㎡","18",
"부여군","매입자거주지","동(호)수[동(호)수]","동(호)수","773",
"부여군","매입자거주지","면적[천㎡]","천㎡","59",
"부여군","관할 시군구내","동(호)수[동(호)수]","동(호)수","486",
"부여군","관할 시군구내","면적[천㎡]","천㎡","37",
"부여군","관할 시도내","동(호)수[동(호)수]","동(호)수","75",
"부여군","관할 시도내","면적[천㎡]","천㎡","5",
"부여군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","44",
"부여군","관할 시도외 서울","면적[천㎡]","천㎡","4",
"부여군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","168",
"부여군","관할 시도외 기타","면적[천㎡]","천㎡","12",
"부여군","거래주체","동(호)수[동(호)수]","동(호)수","773",
"부여군","거래주체","면적[천㎡]","천㎡","59",
"부여군","개인->개인","동(호)수[동(호)수]","동(호)수","737",
"부여군","개인->개인","면적[천㎡]","천㎡","55",
"부여군","개인->법인","동(호)수[동(호)수]","동(호)수","8",
"부여군","개인->법인","면적[천㎡]","천㎡","1",
"부여군","개인->기타","동(호)수[동(호)수]","동(호)수","15",
"부여군","개인->기타","면적[천㎡]","천㎡","2",
"부여군","법인->개인","동(호)수[동(호)수]","동(호)수","7",
"부여군","법인->개인","면적[천㎡]","천㎡","0",
"부여군","법인->법인","동(호)수[동(호)수]","동(호)수","1",
"부여군","법인->법인","면적[천㎡]","천㎡","0",
"부여군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"부여군","법인->기타","면적[천㎡]","천㎡","0",
"부여군","기타->개인","동(호)수[동(호)수]","동(호)수","5",
"부여군","기타->개인","면적[천㎡]","천㎡","0",
"부여군","기타->법인","동(호)수[동(호)수]","동(호)수","0",
"부여군","기타->법인","면적[천㎡]","천㎡","0",
"부여군","기타->기타","동(호)수[동(호)수]","동(호)수","0",
"부여군","기타->기타","면적[천㎡]","천㎡","0",
"부여군","거래규모","동(호)수[동(호)수]","동(호)수","773",
"부여군","거래규모","면적[천㎡]","천㎡","59",
"부여군","20㎡이하","동(호)수[동(호)수]","동(호)수","18",
"부여군","20㎡이하","면적[천㎡]","천㎡","0",
"부여군","21~40㎡","동(호)수[동(호)수]","동(호)수","86",
"부여군","21~40㎡","면적[천㎡]","천㎡","3",
"부여군","41~60㎡","동(호)수[동(호)수]","동(호)수","196",
"부여군","41~60㎡","면적[천㎡]","천㎡","10",
"부여군","61~85㎡","동(호)수[동(호)수]","동(호)수","293",
"부여군","61~85㎡","면적[천㎡]","천㎡","22",
"부여군","86~100㎡","동(호)수[동(호)수]","동(호)수","84",
"부여군","86~100㎡","면적[천㎡]","천㎡","8",
"부여군","101~135㎡","동(호)수[동(호)수]","동(호)수","56",
"부여군","101~135㎡","면적[천㎡]","천㎡","6",
"부여군","136~165㎡","동(호)수[동(호)수]","동(호)수","20",
"부여군","136~165㎡","면적[천㎡]","천㎡","3",
"부여군","166~198㎡","동(호)수[동(호)수]","동(호)수","13",
"부여군","166~198㎡","면적[천㎡]","천㎡","2",
"부여군","198㎡초과","동(호)수[동(호)수]","동(호)수","7",
"부여군","198㎡초과","면적[천㎡]","천㎡","3",
"부여군","거래원인","동(호)수[동(호)수]","동(호)수","773",
"부여군","거래원인","면적[천㎡]","천㎡","59",
"부여군","매매","동(호)수[동(호)수]","동(호)수","584",
"부여군","매매","면적[천㎡]","천㎡","45",
"부여군","판결","동(호)수[동(호)수]","동(호)수","0",
"부여군","판결","면적[천㎡]","천㎡","0",
"부여군","교환","동(호)수[동(호)수]","동(호)수","2",
"부여군","교환","면적[천㎡]","천㎡","0",
"부여군","증여","동(호)수[동(호)수]","동(호)수","177",
"부여군","증여","면적[천㎡]","천㎡","13",
"부여군","분양권","동(호)수[동(호)수]","동(호)수","0",
"부여군","분양권","면적[천㎡]","천㎡","0",
"부여군","분양권전매","동(호)수[동(호)수]","동(호)수","1",
"부여군","분양권전매","면적[천㎡]","천㎡","0",
"부여군","기타","동(호)수[동(호)수]","동(호)수","0",
"부여군","기타","면적[천㎡]","천㎡","0",
"부여군","기타소유권이전","동(호)수[동(호)수]","동(호)수","9",
"부여군","기타소유권이전","면적[천㎡]","천㎡","1",
"부여군","주택유형","동(호)수[동(호)수]","동(호)수","773",
"부여군","주택유형","면적[천㎡]","천㎡","59",
"부여군","단독주택","동(호)수[동(호)수]","동(호)수","449",
"부여군","단독주택","면적[천㎡]","천㎡","36",
"부여군","다가구주택","동(호)수[동(호)수]","동(호)수","4",
"부여군","다가구주택","면적[천㎡]","천㎡","2",
"부여군","다세대주택","동(호)수[동(호)수]","동(호)수","43",
"부여군","다세대주택","면적[천㎡]","천㎡","4",
"부여군","연립주택","동(호)수[동(호)수]","동(호)수","51",
"부여군","연립주택","면적[천㎡]","천㎡","3",
"부여군","아파트","동(호)수[동(호)수]","동(호)수","226",
"부여군","아파트","면적[천㎡]","천㎡","15",
"서천군","매입자거주지","동(호)수[동(호)수]","동(호)수","786",
"서천군","매입자거주지","면적[천㎡]","천㎡","63",
"서천군","관할 시군구내","동(호)수[동(호)수]","동(호)수","437",
"서천군","관할 시군구내","면적[천㎡]","천㎡","35",
"서천군","관할 시도내","동(호)수[동(호)수]","동(호)수","28",
"서천군","관할 시도내","면적[천㎡]","천㎡","2",
"서천군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","53",
"서천군","관할 시도외 서울","면적[천㎡]","천㎡","4",
"서천군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","268",
"서천군","관할 시도외 기타","면적[천㎡]","천㎡","22",
"서천군","거래주체","동(호)수[동(호)수]","동(호)수","786",
"서천군","거래주체","면적[천㎡]","천㎡","63",
"서천군","개인->개인","동(호)수[동(호)수]","동(호)수","728",
"서천군","개인->개인","면적[천㎡]","천㎡","59",
"서천군","개인->법인","동(호)수[동(호)수]","동(호)수","7",
"서천군","개인->법인","면적[천㎡]","천㎡","1",
"서천군","개인->기타","동(호)수[동(호)수]","동(호)수","6",
"서천군","개인->기타","면적[천㎡]","천㎡","0",
"서천군","법인->개인","동(호)수[동(호)수]","동(호)수","27",
"서천군","법인->개인","면적[천㎡]","천㎡","1",
"서천군","법인->법인","동(호)수[동(호)수]","동(호)수","0",
"서천군","법인->법인","면적[천㎡]","천㎡","0",
"서천군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"서천군","법인->기타","면적[천㎡]","천㎡","0",
"서천군","기타->개인","동(호)수[동(호)수]","동(호)수","14",
"서천군","기타->개인","면적[천㎡]","천㎡","2",
"서천군","기타->법인","동(호)수[동(호)수]","동(호)수","4",
"서천군","기타->법인","면적[천㎡]","천㎡","0",
"서천군","기타->기타","동(호)수[동(호)수]","동(호)수","0",
"서천군","기타->기타","면적[천㎡]","천㎡","0",
"서천군","거래규모","동(호)수[동(호)수]","동(호)수","786",
"서천군","거래규모","면적[천㎡]","천㎡","63",
"서천군","20㎡이하","동(호)수[동(호)수]","동(호)수","8",
"서천군","20㎡이하","면적[천㎡]","천㎡","0",
"서천군","21~40㎡","동(호)수[동(호)수]","동(호)수","59",
"서천군","21~40㎡","면적[천㎡]","천㎡","2",
"서천군","41~60㎡","동(호)수[동(호)수]","동(호)수","230",
"서천군","41~60㎡","면적[천㎡]","천㎡","12",
"서천군","61~85㎡","동(호)수[동(호)수]","동(호)수","302",
"서천군","61~85㎡","면적[천㎡]","천㎡","23",
"서천군","86~100㎡","동(호)수[동(호)수]","동(호)수","63",
"서천군","86~100㎡","면적[천㎡]","천㎡","6",
"서천군","101~135㎡","동(호)수[동(호)수]","동(호)수","77",
"서천군","101~135㎡","면적[천㎡]","천㎡","9",
"서천군","136~165㎡","동(호)수[동(호)수]","동(호)수","19",
"서천군","136~165㎡","면적[천㎡]","천㎡","3",
"서천군","166~198㎡","동(호)수[동(호)수]","동(호)수","11",
"서천군","166~198㎡","면적[천㎡]","천㎡","2",
"서천군","198㎡초과","동(호)수[동(호)수]","동(호)수","17",
"서천군","198㎡초과","면적[천㎡]","천㎡","7",
