행정구역별,유형별,항목,단위,2020 년,2021 년,2022 년,2023 년,2024 년
성동구,판결,동(호)수[동(호)수],동(호)수,35,38,35,24,19
성동구,판결,면적[천㎡],천㎡,2,3,2,1,2
성동구,교환,동(호)수[동(호)수],동(호)수,10,5,7,6,5
성동구,교환,면적[천㎡],천㎡,2,0,0,1,0
성동구,증여,동(호)수[동(호)수],동(호)수,829,481,452,270,580
성동구,증여,면적[천㎡],천㎡,82,37,29,16,29
성동구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
성동구,분양권,면적[천㎡],천㎡,,,,,0
성동구,분양권전매,동(호)수[동(호)수],동(호)수,0,0,4,27,47
성동구,분양권전매,면적[천㎡],천㎡,0,0,0,2,3
성동구,기타,동(호)수[동(호)수],동(호)수,,,,,0
성동구,기타,면적[천㎡],천㎡,,,,,0
성동구,기타소유권이전,동(호)수[동(호)수],동(호)수,1011,772,1388,1595,1495
성동구,기타소유권이전,면적[천㎡],천㎡,67,43,67,82,97
성동구,주택유형,동(호)수[동(호)수],동(호)수,6644,3909,3081,4005,5650
성동구,주택유형,면적[천㎡],천㎡,569,309,205,263,412
성동구,단독주택,동(호)수[동(호)수],동(호)수,590,379,267,151,194
성동구,단독주택,면적[천㎡],천㎡,109,61,43,22,35
성동구,다가구주택,동(호)수[동(호)수],동(호)수,187,134,107,48,80
성동구,다가구주택,면적[천㎡],천㎡,39,27,23,10,16
성동구,다세대주택,동(호)수[동(호)수],동(호)수,793,670,685,600,619
성동구,다세대주택,면적[천㎡],천㎡,34,26,22,20,23
성동구,연립주택,동(호)수[동(호)수],동(호)수,168,94,298,157,129
성동구,연립주택,면적[천㎡],천㎡,10,5,16,9,7
성동구,아파트,동(호)수[동(호)수],동(호)수,4906,2632,1724,3049,4628
성동구,아파트,면적[천㎡],천㎡,376,189,102,202,332
광진구,매입자거주지,동(호)수[동(호)수],동(호)수,6832,6305,3120,3548,4389
광진구,매입자거주지,면적[천㎡],천㎡,533,421,219,253,308
광진구,관할 시군구내,동(호)수[동(호)수],동(호)수,2956,2219,1128,1159,1652
광진구,관할 시군구내,면적[천㎡],천㎡,240,172,90,89,131
광진구,관할 시도내,동(호)수[동(호)수],동(호)수,2600,2218,1230,1624,1580
광진구,관할 시도내,면적[천㎡],천㎡,207,153,81,117,112
광진구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,0,0,0,0,0
광진구,관할 시도외 서울,면적[천㎡],천㎡,0,0,0,0,0
광진구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1276,1868,762,765,1157
광진구,관할 시도외 기타,면적[천㎡],천㎡,86,96,48,47,65
광진구,거래주체,동(호)수[동(호)수],동(호)수,6832,6305,3120,3548,4389
광진구,거래주체,면적[천㎡],천㎡,533,421,219,253,308
광진구,개인->개인,동(호)수[동(호)수],동(호)수,4812,4981,1964,2255,3475
광진구,개인->개인,면적[천㎡],천㎡,375,327,148,155,236
광진구,개인->법인,동(호)수[동(호)수],동(호)수,406,229,106,56,73
광진구,개인->법인,면적[천㎡],천㎡,48,42,24,6,14
광진구,개인->기타,동(호)수[동(호)수],동(호)수,214,281,187,46,126
광진구,개인->기타,면적[천㎡],천㎡,16,16,14,6,9
광진구,법인->개인,동(호)수[동(호)수],동(호)수,1057,586,339,895,476
광진구,법인->개인,면적[천㎡],천㎡,77,28,15,71,35
광진구,법인->법인,동(호)수[동(호)수],동(호)수,16,16,10,40,105
광진구,법인->법인,면적[천㎡],천㎡,2,1,1,1,3
광진구,법인->기타,동(호)수[동(호)수],동(호)수,42,169,490,233,50
광진구,법인->기타,면적[천㎡],천㎡,2,5,16,10,2
광진구,기타->개인,동(호)수[동(호)수],동(호)수,282,41,21,22,65
광진구,기타->개인,면적[천㎡],천㎡,14,1,1,2,7
광진구,기타->법인,동(호)수[동(호)수],동(호)수,3,0,2,1,1
광진구,기타->법인,면적[천㎡],천㎡,1,0,1,0,0
광진구,기타->기타,동(호)수[동(호)수],동(호)수,0,2,1,0,18
광진구,기타->기타,면적[천㎡],천㎡,0,0,0,0,2
광진구,거래규모,동(호)수[동(호)수],동(호)수,6832,6305,3120,3548,4389
광진구,거래규모,면적[천㎡],천㎡,533,421,219,253,308
광진구,20㎡이하,동(호)수[동(호)수],동(호)수,640,583,332,178,234
광진구,20㎡이하,면적[천㎡],천㎡,4,7,5,3,3
광진구,21~40㎡,동(호)수[동(호)수],동(호)수,974,2164,977,772,1074
광진구,21~40㎡,면적[천㎡],천㎡,30,63,28,23,32
광진구,41~60㎡,동(호)수[동(호)수],동(호)수,2089,1745,922,1042,1270
광진구,41~60㎡,면적[천㎡],천㎡,109,88,47,54,66
광진구,61~85㎡,동(호)수[동(호)수],동(호)수,1918,931,402,960,1208
광진구,61~85㎡,면적[천㎡],천㎡,152,71,30,76,97
광진구,86~100㎡,동(호)수[동(호)수],동(호)수,77,62,27,31,26
광진구,86~100㎡,면적[천㎡],천㎡,7,6,2,3,2
광진구,101~135㎡,동(호)수[동(호)수],동(호)수,335,198,93,271,251
광진구,101~135㎡,면적[천㎡],천㎡,38,24,11,30,30
광진구,136~165㎡,동(호)수[동(호)수],동(호)수,254,199,91,162,131
광진구,136~165㎡,면적[천㎡],천㎡,38,30,14,23,19
광진구,166~198㎡,동(호)수[동(호)수],동(호)수,141,105,57,40,47
광진구,166~198㎡,면적[천㎡],천㎡,26,19,10,7,8
광진구,198㎡초과,동(호)수[동(호)수],동(호)수,404,318,219,92,148
광진구,198㎡초과,면적[천㎡],천㎡,130,113,71,33,50
광진구,거래원인,동(호)수[동(호)수],동(호)수,6832,6305,3120,3548,4389
광진구,거래원인,면적[천㎡],천㎡,533,421,219,253,308
광진구,매매,동(호)수[동(호)수],동(호)수,4792,3813,1840,1914,3371
광진구,매매,면적[천㎡],천㎡,398,308,151,137,234
광진구,판결,동(호)수[동(호)수],동(호)수,32,29,44,30,32
광진구,판결,면적[천㎡],천㎡,1,3,2,2,3
광진구,교환,동(호)수[동(호)수],동(호)수,1,344,1,3,11
광진구,교환,면적[천㎡],천㎡,0,10,0,0,1
광진구,증여,동(호)수[동(호)수],동(호)수,688,764,359,203,285
광진구,증여,면적[천㎡],천㎡,46,52,33,19,21
광진구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
광진구,분양권,면적[천㎡],천㎡,,,,,0
광진구,분양권전매,동(호)수[동(호)수],동(호)수,1,2,1,10,89
광진구,분양권전매,면적[천㎡],천㎡,0,0,0,1,9
광진구,기타,동(호)수[동(호)수],동(호)수,,,,,0
광진구,기타,면적[천㎡],천㎡,,,,,0
광진구,기타소유권이전,동(호)수[동(호)수],동(호)수,1318,1353,875,1388,601
광진구,기타소유권이전,면적[천㎡],천㎡,88,49,33,94,40
광진구,주택유형,동(호)수[동(호)수],동(호)수,6832,6305,3120,3548,4389
광진구,주택유형,면적[천㎡],천㎡,533,421,219,253,308
광진구,단독주택,동(호)수[동(호)수],동(호)수,530,389,270,131,139
광진구,단독주택,면적[천㎡],천㎡,97,79,54,29,25
광진구,다가구주택,동(호)수[동(호)수],동(호)수,340,360,161,61,113
광진구,다가구주택,면적[천㎡],천㎡,85,88,42,15,34
광진구,다세대주택,동(호)수[동(호)수],동(호)수,2734,4051,1722,1407,1955
광진구,다세대주택,면적[천㎡],천㎡,114,160,72,58,82
광진구,연립주택,동(호)수[동(호)수],동(호)수,342,239,162,99,211
광진구,연립주택,면적[천㎡],천㎡,22,15,9,7,11
광진구,아파트,동(호)수[동(호)수],동(호)수,2886,1266,805,1850,1971
광진구,아파트,면적[천㎡],천㎡,215,79,42,143,156
동대문구,매입자거주지,동(호)수[동(호)수],동(호)수,9684,5663,4666,11238,6304
동대문구,매입자거주지,면적[천㎡],천㎡,706,395,329,686,397
동대문구,관할 시군구내,동(호)수[동(호)수],동(호)수,3122,1848,1192,2159,1707
동대문구,관할 시군구내,면적[천㎡],천㎡,254,144,89,154,128
동대문구,관할 시도내,동(호)수[동(호)수],동(호)수,4597,2511,2239,7034,3421
동대문구,관할 시도내,면적[천㎡],천㎡,302,172,156,399,196
동대문구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,0,0,0,0,0
동대문구,관할 시도외 서울,면적[천㎡],천㎡,0,0,0,0,0
동대문구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1965,1304,1235,2045,1176
동대문구,관할 시도외 기타,면적[천㎡],천㎡,149,79,84,133,73
동대문구,거래주체,동(호)수[동(호)수],동(호)수,9684,5663,4666,11238,6304
동대문구,거래주체,면적[천㎡],천㎡,706,395,329,686,397
동대문구,개인->개인,동(호)수[동(호)수],동(호)수,7026,4214,1881,3212,4344
동대문구,개인->개인,면적[천㎡],천㎡,562,304,145,207,291
동대문구,개인->법인,동(호)수[동(호)수],동(호)수,258,145,100,115,57
동대문구,개인->법인,면적[천㎡],천㎡,23,20,12,11,10
동대문구,개인->기타,동(호)수[동(호)수],동(호)수,115,126,98,84,69
동대문구,개인->기타,면적[천㎡],천㎡,8,8,5,4,4
동대문구,법인->개인,동(호)수[동(호)수],동(호)수,1295,626,1856,5575,791
동대문구,법인->개인,면적[천㎡],천㎡,59,41,133,366,46
동대문구,법인->법인,동(호)수[동(호)수],동(호)수,133,115,91,115,824
동대문구,법인->법인,면적[천㎡],천㎡,6,5,4,5,34
동대문구,법인->기타,동(호)수[동(호)수],동(호)수,753,406,550,1893,89
동대문구,법인->기타,면적[천㎡],천㎡,37,15,23,76,3
동대문구,기타->개인,동(호)수[동(호)수],동(호)수,86,28,20,176,121
동대문구,기타->개인,면적[천㎡],천㎡,9,3,3,12,7
동대문구,기타->법인,동(호)수[동(호)수],동(호)수,8,3,12,4,0
동대문구,기타->법인,면적[천㎡],천㎡,1,0,1,1,0
동대문구,기타->기타,동(호)수[동(호)수],동(호)수,10,0,58,64,9
동대문구,기타->기타,면적[천㎡],천㎡,1,0,2,3,2
동대문구,거래규모,동(호)수[동(호)수],동(호)수,9684,5663,4666,11238,6304
동대문구,거래규모,면적[천㎡],천㎡,706,395,329,686,397
동대문구,20㎡이하,동(호)수[동(호)수],동(호)수,918,538,407,264,327
동대문구,20㎡이하,면적[천㎡],천㎡,14,8,6,4,5
동대문구,21~40㎡,동(호)수[동(호)수],동(호)수,1712,1145,794,2017,1391
동대문구,21~40㎡,면적[천㎡],천㎡,54,35,25,64,41
동대문구,41~60㎡,동(호)수[동(호)수],동(호)수,3263,1993,1582,5797,2575
동대문구,41~60㎡,면적[천㎡],천㎡,174,105,84,323,138
동대문구,61~85㎡,동(호)수[동(호)수],동(호)수,2438,1215,1376,2658,1409
동대문구,61~85㎡,면적[천㎡],천㎡,197,96,114,219,115
동대문구,86~100㎡,동(호)수[동(호)수],동(호)수,136,71,50,82,66
동대문구,86~100㎡,면적[천㎡],천㎡,13,7,5,8,6
동대문구,101~135㎡,동(호)수[동(호)수],동(호)수,687,303,234,265,322
동대문구,101~135㎡,면적[천㎡],천㎡,80,35,26,31,37
동대문구,136~165㎡,동(호)수[동(호)수],동(호)수,159,117,57,57,60
동대문구,136~165㎡,면적[천㎡],천㎡,24,17,8,8,9
동대문구,166~198㎡,동(호)수[동(호)수],동(호)수,107,79,36,22,42
동대문구,166~198㎡,면적[천㎡],천㎡,19,14,6,4,8
동대문구,198㎡초과,동(호)수[동(호)수],동(호)수,264,202,130,76,112
동대문구,198㎡초과,면적[천㎡],천㎡,132,76,54,26,38
동대문구,거래원인,동(호)수[동(호)수],동(호)수,9684,5663,4666,11238,6304
동대문구,거래원인,면적[천㎡],천㎡,706,395,329,686,397
동대문구,매매,동(호)수[동(호)수],동(호)수,5944,3549,1552,2272,3489
동대문구,매매,면적[천㎡],천㎡,452,262,116,161,254
동대문구,판결,동(호)수[동(호)수],동(호)수,31,54,33,149,54
동대문구,판결,면적[천㎡],천㎡,3,6,3,10,5
동대문구,교환,동(호)수[동(호)수],동(호)수,7,4,6,8,9
동대문구,교환,면적[천㎡],천㎡,1,0,1,1,0
동대문구,증여,동(호)수[동(호)수],동(호)수,1240,807,589,891,743
동대문구,증여,면적[천㎡],천㎡,133,65,51,44,35
동대문구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
동대문구,분양권,면적[천㎡],천㎡,,,,,0
동대문구,분양권전매,동(호)수[동(호)수],동(호)수,16,26,8,174,264
동대문구,분양권전매,면적[천㎡],천㎡,1,2,1,14,18
동대문구,기타,동(호)수[동(호)수],동(호)수,,,,,0
동대문구,기타,면적[천㎡],천㎡,,,,,0
동대문구,기타소유권이전,동(호)수[동(호)수],동(호)수,2446,1223,2478,7744,1745
동대문구,기타소유권이전,면적[천㎡],천㎡,115,60,158,457,86
동대문구,주택유형,동(호)수[동(호)수],동(호)수,9684,5663,4666,11238,6304
동대문구,주택유형,면적[천㎡],천㎡,706,395,329,686,397
동대문구,단독주택,동(호)수[동(호)수],동(호)수,1064,674,402,212,340
동대문구,단독주택,면적[천㎡],천㎡,165,97,61,25,45
동대문구,다가구주택,동(호)수[동(호)수],동(호)수,271,147,83,102,130
동대문구,다가구주택,면적[천㎡],천㎡,53,32,21,21,22
동대문구,다세대주택,동(호)수[동(호)수],동(호)수,1628,1429,742,694,724
동대문구,다세대주택,면적[천㎡],천㎡,68,59,31,26,28
동대문구,연립주택,동(호)수[동(호)수],동(호)수,392,200,135,89,154
동대문구,연립주택,면적[천㎡],천㎡,22,11,8,5,7
동대문구,아파트,동(호)수[동(호)수],동(호)수,6329,3213,3304,10141,4956
동대문구,아파트,면적[천㎡],천㎡,398,196,207,608,295
중랑구,매입자거주지,동(호)수[동(호)수],동(호)수,8932,7543,4610,4114,4048
중랑구,매입자거주지,면적[천㎡],천㎡,647,528,289,225,242
중랑구,관할 시군구내,동(호)수[동(호)수],동(호)수,3837,2914,1500,1465,1829
중랑구,관할 시군구내,면적[천㎡],천㎡,292,220,104,97,115
중랑구,관할 시도내,동(호)수[동(호)수],동(호)수,3114,2859,1808,1812,1404
중랑구,관할 시도내,면적[천㎡],천㎡,233,203,113,82,80
중랑구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,0,0,0,0,0
중랑구,관할 시도외 서울,면적[천㎡],천㎡,0,0,0,0,0
중랑구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1981,1770,1302,837,815
중랑구,관할 시도외 기타,면적[천㎡],천㎡,122,105,72,45,46
중랑구,거래주체,동(호)수[동(호)수],동(호)수,8932,7543,4610,4114,4048
중랑구,거래주체,면적[천㎡],천㎡,647,528,289,225,242
중랑구,개인->개인,동(호)수[동(호)수],동(호)수,7266,5911,2647,2375,3348
중랑구,개인->개인,면적[천㎡],천㎡,528,415,169,144,211
중랑구,개인->법인,동(호)수[동(호)수],동(호)수,392,459,251,36,57
중랑구,개인->법인,면적[천㎡],천㎡,48,64,33,6,4
중랑구,개인->기타,동(호)수[동(호)수],동(호)수,317,354,214,177,37
중랑구,개인->기타,면적[천㎡],천㎡,18,14,10,7,2
중랑구,법인->개인,동(호)수[동(호)수],동(호)수,751,644,1071,711,283
중랑구,법인->개인,면적[천㎡],천㎡,43,28,54,40,12
중랑구,법인->법인,동(호)수[동(호)수],동(호)수,108,8,44,36,37
중랑구,법인->법인,면적[천㎡],천㎡,6,0,2,2,1
중랑구,법인->기타,동(호)수[동(호)수],동(호)수,75,134,197,757,282
중랑구,법인->기타,면적[천㎡],천㎡,3,4,9,25,11
중랑구,기타->개인,동(호)수[동(호)수],동(호)수,20,28,184,19,3
중랑구,기타->개인,면적[천㎡],천㎡,2,3,11,2,0
중랑구,기타->법인,동(호)수[동(호)수],동(호)수,3,5,1,0,1
중랑구,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
중랑구,기타->기타,동(호)수[동(호)수],동(호)수,0,0,1,3,0
중랑구,기타->기타,면적[천㎡],천㎡,0,0,0,0,0
중랑구,거래규모,동(호)수[동(호)수],동(호)수,8932,7543,4610,4114,4048
중랑구,거래규모,면적[천㎡],천㎡,647,528,289,225,242
중랑구,20㎡이하,동(호)수[동(호)수],동(호)수,277,370,276,366,191
중랑구,20㎡이하,면적[천㎡],천㎡,4,6,4,6,3
중랑구,21~40㎡,동(호)수[동(호)수],동(호)수,2047,2197,1483,1385,1115
중랑구,21~40㎡,면적[천㎡],천㎡,64,68,45,41,34
중랑구,41~60㎡,동(호)수[동(호)수],동(호)수,3267,2594,1689,1366,1507
중랑구,41~60㎡,면적[천㎡],천㎡,168,132,88,71,78
중랑구,61~85㎡,동(호)수[동(호)수],동(호)수,1967,1231,652,710,914
중랑구,61~85㎡,면적[천㎡],천㎡,157,95,50,56,73
중랑구,86~100㎡,동(호)수[동(호)수],동(호)수,79,55,34,18,15
중랑구,86~100㎡,면적[천㎡],천㎡,7,5,3,2,1
중랑구,101~135㎡,동(호)수[동(호)수],동(호)수,461,269,105,125,158
중랑구,101~135㎡,면적[천㎡],천㎡,53,31,12,14,18
중랑구,136~165㎡,동(호)수[동(호)수],동(호)수,200,193,86,43,39
중랑구,136~165㎡,면적[천㎡],천㎡,30,29,13,6,6
중랑구,166~198㎡,동(호)수[동(호)수],동(호)수,213,270,88,29,36
중랑구,166~198㎡,면적[천㎡],천㎡,39,49,16,5,7
중랑구,198㎡초과,동(호)수[동(호)수],동(호)수,421,364,197,72,73
중랑구,198㎡초과,면적[천㎡],천㎡,125,112,59,22,21
중랑구,거래원인,동(호)수[동(호)수],동(호)수,8932,7543,4610,4114,4048
중랑구,거래원인,면적[천㎡],천㎡,647,528,289,225,242
중랑구,매매,동(호)수[동(호)수],동(호)수,6596,5716,2669,2250,3420
중랑구,매매,면적[천㎡],천㎡,519,439,179,135,208
중랑구,판결,동(호)수[동(호)수],동(호)수,59,9,28,27,36
중랑구,판결,면적[천㎡],천㎡,3,0,1,2,1
중랑구,교환,동(호)수[동(호)수],동(호)수,3,6,10,1,3
중랑구,교환,면적[천㎡],천㎡,0,0,0,0,0
중랑구,증여,동(호)수[동(호)수],동(호)수,626,516,352,285,262
중랑구,증여,면적[천㎡],천㎡,51,39,30,20,17
중랑구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
중랑구,분양권,면적[천㎡],천㎡,,,,,0
중랑구,분양권전매,동(호)수[동(호)수],동(호)수,10,1,1,9,33
중랑구,분양권전매,면적[천㎡],천㎡,1,0,0,1,2
중랑구,기타,동(호)수[동(호)수],동(호)수,,,,,0
중랑구,기타,면적[천㎡],천㎡,,,,,0
중랑구,기타소유권이전,동(호)수[동(호)수],동(호)수,1638,1295,1550,1542,294
중랑구,기타소유권이전,면적[천㎡],천㎡,73,49,79,66,13
중랑구,주택유형,동(호)수[동(호)수],동(호)수,8932,7543,4610,4114,4048
중랑구,주택유형,면적[천㎡],천㎡,647,528,289,225,242
중랑구,단독주택,동(호)수[동(호)수],동(호)수,637,616,291,113,122
중랑구,단독주택,면적[천㎡],천㎡,114,114,51,19,19
중랑구,다가구주택,동(호)수[동(호)수],동(호)수,480,508,233,122,97
중랑구,다가구주택,면적[천㎡],천㎡,102,100,47,20,19
